GC,title,url,lat,lon,country,province.state,county,numfinds,numpage
GCN2HN,"N""otMine,NA,NA,NA,UnitedStates,California,SanLuisObispoCounty,3,NA
GCN53E,TurquoiseMineCache,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,25,NA
GCN751,Yourtowerormine?,NA,NA,NA,UnitedStates,California,LosAngelesCounty,101,NA
GCXQZ6,StinkyMineCache,NA,NA,NA,UnitedStates,California,AlpineCounty,41,NA
GCXXZW,Goldmineoryours?,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,44,NA
GCY2CZ,OldMineShackCache,NA,NA,NA,UnitedStates,California,AlpineCounty,61,NA
GCYVBH,DoubleMine-ded,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,48,NA
GCYVC5,OKMINE,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,20,NA
GCYVCC,MineoverMatter,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,104,NA
GCYVDZ,SnakeskinMine,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,42,NA
GCYVE2,AnotherMine,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,43,NA
GCZ17F,OhYeah...CoffeeMine,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,120,NA
GCZ3FK,CrystalMine,NA,NA,NA,UnitedStates,California,AlpineCounty,13,NA
GCZ4XB,LostDutchmanMine,NA,NA,NA,UnitedStates,California,PlacerCounty,9,NA
GCZ59A,TazTinMine(CNF#2),NA,NA,NA,UnitedStates,California,OrangeCounty,68,NA
GCZ5X5,FishCreekGypsum-USGypsumMine,NA,NA,NA,UnitedStates,California,ImperialCounty,158,NA
GCZJG1,CloëJean'sMine,NA,NA,NA,UnitedStates,California,SanBenitoCounty,20,NA
GCZN70,McGintyMine,NA,NA,NA,UnitedStates,California,SanDiegoCounty,38,NA
GC103WW,TippieLeeMineExtreme4X4Geocache,NA,NA,NA,UnitedStates,California,TuolumneCounty,7,NA
GC104D4,Not(a)Mine!,NA,NA,NA,UnitedStates,California,PlacerCounty,50,NA
GC1050T,OldMine,NA,NA,NA,UnitedStates,California,ImperialCounty,71,NA
GC10GNY,GibraltarMinebackdoor,NA,NA,NA,UnitedStates,California,SantaBarbaraCounty,9,NA
GC11GX3,SweetChildO'Mine,NA,NA,NA,UnitedStates,California,ShastaCounty,33,NA
GC122M1,DutchessMine,NA,NA,NA,UnitedStates,California,CalaverasCounty,39,NA
GC12BC7,Ol'BathOMine,NA,NA,NA,UnitedStates,California,PlacerCounty,48,NA
GC12Q32,TipTopMine,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,25,NA
GC12Y0G,CACHEMOUNTAINMINE,NA,NA,NA,UnitedStates,California,RiversideCounty,40,NA
GC1320F,ByTheMine,NA,NA,NA,UnitedStates,California,ShastaCounty,99,NA
GC13HWD,HoleintheWall(GoldMine),NA,NA,NA,UnitedStates,California,SanBernardinoCounty,39,NA
GC140W2,ChippsMine,NA,NA,NA,UnitedStates,California,SierraCounty,10,NA
GC14B5H,NearBlackMountainMine,NA,NA,NA,UnitedStates,California,SanDiegoCounty,232,NA
GC14DG2,SpiderMine,NA,NA,NA,UnitedStates,California,TrinityCounty,13,NA
GC14E8G,GreenleadMine,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,4,NA
GC14ZVB,ForgottenMine,NA,NA,NA,UnitedStates,California,SantaClaraCounty,185,NA
GC158PK,TheRoseMine,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,57,NA
GC163J9,JuneLakeMine,NA,NA,NA,UnitedStates,California,MonoCounty,114,NA
GC176FF,CarlyleMineRoad,NA,NA,NA,UnitedStates,California,SanBernardinoCounty,425,NA
GC176FV,CarlyleMineRoad""TheTanks",NA,34.1086333333333,-114.288866666667,UnitedStates,California,SanBernardinoCounty,92,NA
GCN3A7,StumpedatGlen'sCave,NA,29.3263333333333,-102.446366666667,UnitedStates,Texas,BrewsterCounty,185,NA
GCN4QB,CaveLanding,NA,35.1761,-119.2847,UnitedStates,California,SanLuisObispoCounty,0,NA
GCN4VJ,PowayCave,NA,32.9777166666667,-116.998416666667,UnitedStates,California,SanDiegoCounty,79,NA
GCN890,MontrealMine#1,NA,46.4300666666667,-89.7655333333333,UnitedStates,Wisconsin,IronCounty,266,NA
GCN9KP,#3coalmine,NA,41.328,-88.7698666666667,UnitedStates,Illinois,BureauCounty,153,NA
GCNCP7,MineMuskratHaven,NA,45.44515,-90.8871666666667,UnitedStates,Wisconsin,RuskCounty,137,NA
GCNCX1,FlambeauMineRecovered,NA,45.441,-90.87935,UnitedStates,Wisconsin,RuskCounty,63,NA
GCND4C,MidnightCave,NA,30.2004,-96.1119166666667,UnitedStates,Texas,TravisCounty,100,NA
GCNDG7,THEBATCAVE!!!,NA,33.7483,-115.828683333333,UnitedStates,California,RiversideCounty,4,NA
GCNGH6,leysercavecache,NA,46.4619833333333,-120.1386,UnitedStates,Washington,LewisCounty,5,NA
GCNK18,Mineme,NA,26.1878666666667,-97.7876166666667,UnitedStates,Texas,HidalgoCounty,1,NA
GCNKZE,SolomonCreekMine,NA,53.3583333333333,-116.059133333333,Canada,Alberta,DivisionNo.14Hinton,6,NA
GCNN26,TinyRockCave,NA,38.103,-121.818366666667,UnitedStates,California,SolanoCounty,69,NA
GCNP1T,Mine-Mine-Mine!,NA,30.03795,-94.4707666666667,UnitedStates,Texas,HarrisCounty,22,NA
GCNR7C,"CaveViewonthe""QuietSide""",NA,44.9305166666667,-86.82775,UnitedStates,Wisconsin,DoorCounty,442,NA
GCNVC1,Reuben'sCave,NA,42.7223666666667,-88.5473333333333,UnitedStates,Wisconsin,GreenCounty,127,NA
GCNXZG,ZENITHMINECOREEARTHCACHE,NA,47.9065166666667,-90.1558666666667,UnitedStates,Minnesota,St.LouisCounty,420,NA
GCNYBG,ClanoftheCaveBear,NA,42.5623666666667,-88.9490333333333,UnitedStates,Wisconsin,RockCounty,62,NA
GCNZWN,PIONEERMINE,NA,47.9112166666667,-90.1380833333333,UnitedStates,Minnesota,St.LouisCounty,405,NA
GCP04R,AvaCave,NA,37.8406,-88.4833,UnitedStates,Illinois,JacksonCounty,9,NA
GCP12X,IndianCaveDayTrip,NA,40.2775833333333,-94.4263,UnitedStates,Nebraska,NemahaCounty,27,NA
GCP2C3,CHUMASHCAVECACHE,NA,34.2242,-117.3463,UnitedStates,California,LosAngelesCounty,78,NA
GCP2E6,ForrestCaveCache,NA,42.2617333333333,-87.7765333333333,UnitedStates,Illinois,McHenryCounty,52,NA
GCP4B7,Courtnie'sCave,NA,34.3175666666667,-115.397933333333,UnitedStates,California,SanBernardinoCounty,29,NA
GCPBG8,Caveroadcache,NA,39.3849333333333,-97.0478,UnitedStates,Kansas,OsborneCounty,31,NA
GCPE87,Mine#1DamBridge,NA,46.9491666666667,-122.2287,UnitedStates,Washington,GraysHarborCounty,115,NA
GCPEE7,Mine#2ElksClub,NA,46.8973833333333,-122.012283333333,UnitedStates,Washington,GraysHarborCounty,82,NA
GCPERA,DelawareMine,NA,47.4240666666667,-87.9020666666667,UnitedStates,Michigan,KeweenawCounty,288,NA
GCPEYC,THECAVE,NA,34.1224,-117.049516666667,UnitedStates,California,VenturaCounty,58,NA
GCPF95,Mine#3TweetyBird,NA,46.97415,-122.053633333333,UnitedStates,Washington,GraysHarborCounty,15,NA
GCPFBP,Mine#4BlackHeart,NA,46.9755833333333,-122.1212,UnitedStates,Washington,GraysHarborCounty,65,NA
GCPHHR,Mine#5ToyBox,NA,46.98675,-122.109233333333,UnitedStates,Washington,GraysHarborCounty,122,NA
GCPHKT,Mine#6SherwoodForest,NA,46.9894833333333,-122.169633333333,UnitedStates,Washington,GraysHarborCounty,146,NA
GCPHP5,Mine#7LionsandGrizzlies,NA,46.9845,-122.092583333333,UnitedStates,Washington,GraysHarborCounty,94,NA
GCPHVC,CanisteoMineAccess,NA,47.3051166666667,-92.5705,UnitedStates,Minnesota,ItascaCounty,39,NA
GCPK91,BlackhawkMine,NA,47.6748166666667,-120.437166666667,UnitedStates,Washington,KingCounty,24,NA
GCPKNA,EdgerTheTrollsTreasureCave,NA,NA,NA,NA,NA,NA,NA,NA
GCPM3Z,Mine#8Launch,NA,46.9628333333333,-122.396466666667,UnitedStates,Washington,GraysHarborCounty,311,NA
GCPMBH,Mine#9BigGuns,NA,46.9771833333333,-122.11565,UnitedStates,Washington,GraysHarborCounty,368,NA
GCPRB7,Mine#10RowRowRow,NA,46.9713333333333,-122.196633333333,UnitedStates,Washington,GraysHarborCounty,328,NA
GCPTAA,"Mine#11-IThinkI""Can""",NA,46.9779833333333,-122.117483333333,UnitedStates,Washington,GraysHarborCounty,345,NA
GCPWK8,"Mine#12""LeavingOnAJetPlane""",NA,46.9722666666667,-122.077333333333,UnitedStates,Washington,GraysHarborCounty,226,NA
GCPXHT,TalusCave-PinnaclesNM,NA,NA,NA,NA,NA,NA,NA,NA
GCQ0ND,MineHoleOverlook,NA,35.68745,-92.2132333333333,UnitedStates,Arkansas,FranklinCounty,73,NA
GCQ32A,Caveburner?,NA,41.7902333333333,-123.92055,UnitedStates,California,DelNorteCounty,13,NA
GCQ5WJ,Mark'sCaveII,NA,31.01225,-96.4680833333333,UnitedStates,Texas,BellCounty,158,NA
GCQJZ2,CaveDwellerofPurisimaCreek,NA,37.4401,-121.632783333333,UnitedStates,California,SanMateoCounty,112,NA
GCQM2P,CannonValleyTreasureCave,NA,44.5229,-91.1746833333333,UnitedStates,Minnesota,GoodhueCounty,147,NA
GCQW9X,"Dudewhat'sminesay?",NA,41.6611833333333,-92.3292666666667,UnitedStates,Iowa,PolkCounty,11,NA
GCQWZC,"Mine#15SmallParkSmallCache",NA,46.9564333333333,-122.228916666667,UnitedStates,Washington,GraysHarborCounty,265,NA
GCQX7Q,Mine#16Ivar'sFishFarm,NA,47.2362833333333,-122.014833333333,UnitedStates,Washington,GraysHarborCounty,5,NA
GCQX7Y,"Mine#17""B""-Gone",NA,46.98835,-122.089166666667,UnitedStates,Washington,GraysHarborCounty,8,NA
GCQXM3,CaveDwellers,NA,30.3389,-97.7486666666667,UnitedStates,Texas,BlancoCounty,89,NA
GCQXPP,TheBearCave-West,NA,50.63605,-114.90705,Canada,Alberta,DivisionNo.15Canmore,74,NA
GCQZET,TheBearCave-East,NA,51.2170166666667,-112.2912,Canada,Alberta,DivisionNo.6Calgary,271,NA
GCR27M,TheBearCave-TBHotel,NA,51.3205833333333,-113.951266666667,Canada,Alberta,DivisionNo.6Calgary,478,NA
GCR27Q,MontrealMine#2,NA,46.4249666666667,-89.7572166666667,UnitedStates,Wisconsin,IronCounty,141,NA
GCR2Y7,IndianCave,NA,34.6394,-118.905066666667,UnitedStates,California,VenturaCounty,7,NA
GCR3ED,TinyTreeCave,NA,NA,NA,NA,NA,NA,NA,NA
GCR3HH,LeeMine,NA,47.81135,-91.7371666666667,UnitedStates,Minnesota,St.LouisCounty,85,NA
GCR5MB,CaveHunting,NA,44.4236833333333,-102.122016666667,UnitedStates,SouthDakota,LawrenceCounty,118,NA
GCR8A5,CaveCache,NA,30.5012166666667,-96.2720666666667,UnitedStates,Texas,WilliamsonCounty,268,NA
GCR9PR,GreenBeltCaveCache,NA,30.2452833333333,-96.20125,UnitedStates,Texas,TravisCounty,58,NA
GCRA30,AlbertsonCave,NA,39.74235,-74.3684833333333,UnitedStates,Delaware,NewCastleCounty,58,NA
GCRB89,Cavegoesloco,NA,33.1269166666667,-96.9394833333333,UnitedStates,Texas,DentonCounty,64,NA
GCRH9N,KeyCave,NA,34.76375,-86.2146,UnitedStates,Alabama,LauderdaleCounty,55,NA
GCRJ5A,CaveCachers,NA,33.9851,-116.699216666667,UnitedStates,California,RiversideCounty,11,NA
GCRK9T,HefoughttheCaveandtheCavewon,NA,32.9566666666667,-96.9516666666667,UnitedStates,Texas,TarrantCounty,4,NA
GCRRTE,Don'tForgettheCave,NA,32.4289833333333,-93.5608666666667,UnitedStates,Texas,HarrisonCounty,162,NA
GCRT93,Airman'sCave,NA,30.2416666666667,-96.2086166666667,UnitedStates,Texas,TravisCounty,23,NA
GCRY8E,BringYourOwnPen...YouCan'tUseMine,NA,35.2733333333333,-92.8317,UnitedStates,Arkansas,PopeCounty,20,NA
GCT0A3,TheClayMine's,NA,44.8142333333333,-90.4786833333333,UnitedStates,Wisconsin,EauClaireCounty,17,NA
GCT12F,SweetLoveofMine,NA,41.77165,-87.8501666666667,UnitedStates,Illinois,DuPageCounty,102,NA
GCT1BH,Mine#18M.C.C.R.,NA,47.0042666666667,-122.3137,UnitedStates,Washington,GraysHarborCounty,71,NA
GCT27W,Luke'sRockCave,NA,NA,NA,NA,NA,NA,NA,NA
GCT3B7,Cave-In,NA,38.0257833333333,-121.8341,UnitedStates,California,ContraCostaCounty,98,NA
GCT446,Mine#19TharSheBlows!,NA,46.86495,-123.95175,UnitedStates,Washington,GraysHarborCounty,65,NA
GCT4KR,Wally'sCave,NA,37.2843,-121.83985,UnitedStates,California,SanMateoCounty,123,NA
GCT72Y,TheCaveCache,NA,35.22695,-118.311816666667,UnitedStates,California,SanLuisObispoCounty,1,NA
GCT7ZK,Thebatcave,NA,34.4584666666667,-93.8051166666667,UnitedStates,Arkansas,PolkCounty,7,NA
GCT7ZR,HawverCave,NA,38.9117666666667,-120.965533333333,UnitedStates,California,ElDoradoCounty,69,NA
GCTAEH,4MilePostRocksViewoftheCave!,NA,34.6567666666667,-85.4937666666667,UnitedStates,Alabama,MadisonCounty,140,NA
GCTDE8,TreasuresofDutton'sCave,NA,42.9968,-90.2299666666667,UnitedStates,Iowa,FayetteCounty,60,NA
GCTDNQ,ThePaintedCave,NA,34.73365,-85.49035,UnitedStates,Alabama,MadisonCounty,200,NA
GCTEP4,W.L.Cave,NA,33.7402166666667,-84.1883166666667,UnitedStates,Alabama,CalhounCounty,41,NA
GCTEPE,TheMine&TheC-mentPond,NA,47.6530333333333,-119.77105,UnitedStates,Washington,ChelanCounty,67,NA
GCTJ75,QuartzCave,NA,33.12735,-115.705933333333,UnitedStates,California,SanDiegoCounty,28,NA
GCTMAK,Mine#20.TennisTree,NA,46.9520166666667,-122.157983333333,UnitedStates,Washington,GraysHarborCounty,72,NA
GCTPHC,ViroquaCave,NA,43.55525,-89.1038,UnitedStates,Wisconsin,VernonCounty,11,NA
GCTQJ2,Mine#21YoungAtHeart,NA,46.9874833333333,-122.095716666667,UnitedStates,Washington,GraysHarborCounty,27,NA
GCTQYB,BatCave,NA,44.3612166666667,-102.468033333333,UnitedStates,SouthDakota,MeadeCounty,25,NA
GCTR88,Cavethinksitsfunny,NA,33.2096,-96.84855,UnitedStates,Texas,DentonCounty,8,NA
GCTRTX,Mine#22BillieGohl,NA,46.9751333333333,-122.1911,UnitedStates,Washington,GraysHarborCounty,200,NA
GCTRY6,Cave-aphilicCache,NA,33.5822333333333,-114.09565,UnitedStates,California,RiversideCounty,28,NA
GCTTHZ,CaveDweller,NA,37.1259166666667,-112.334733333333,UnitedStates,Utah,WashingtonCounty,178,NA
GCTVG2,"MileSquare#2TheCave",NA,33.72565,-116.062116666667,UnitedStates,California,OrangeCounty,15,NA
GCTVHW,RussellCave,NA,34.9807666666667,-84.1938333333333,UnitedStates,Alabama,JacksonCounty,203,NA
GCTW0R,Mine#23DoYouKnow?,NA,46.9783333333333,-122.21015,UnitedStates,Washington,GraysHarborCounty,295,NA
GCTW17,Mine#24FishingHole.,NA,46.9606,-122.2722,UnitedStates,Washington,GraysHarborCounty,10,NA
GCTX1T,CaveInCaveOUT!!,NA,36.0530333333333,-94.1625166666667,UnitedStates,Oklahoma,TulsaCounty,2,NA
GCTX77,BeeCaveNo.1,NA,30.3042166666667,-96.05595,UnitedStates,Texas,TravisCounty,242,NA
GCTYQJ,Mine#25*PossibleSpam*,NA,46.9438333333333,-122.23665,UnitedStates,Washington,GraysHarborCounty,25,NA
GCTZ6C,THECAVE,NA,33.4951,-116.8977,UnitedStates,California,RiversideCounty,3,NA
GCV0ZA,"Mine#26""Choppers""",NA,46.9761333333333,-122.148483333333,UnitedStates,Washington,GraysHarborCounty,36,NA
GCV233,^^KidsCave^^,NA,44.0121833333333,-102.57075,UnitedStates,SouthDakota,PenningtonCounty,65,NA
GCV26E,TheTrailtotheLostCave,NA,34.1835,-116.70475,UnitedStates,California,SanBernardinoCounty,8,NA
GCV363,squrcave,NA,34.8372666666667,-118.90765,UnitedStates,California,KernCounty,21,NA
GCV3Q4,CaveTrailCache,NA,34.3875833333333,-85.7827,UnitedStates,Alabama,MarshallCounty,31,NA
GCV9EY,StoneOakParkCave,NA,29.64755,-97.5297666666667,UnitedStates,Texas,BexarCounty,187,NA
GCV9JD,Mine#27JustVisiting,NA,46.9785,-122.152583333333,UnitedStates,Washington,GraysHarborCounty,170,NA
GCVB2C,ArrowHeadCave,NA,41.53455,-108.208566666667,UnitedStates,Wyoming,SweetwaterCounty,40,NA
GCVEVJ,TheMudCave,NA,38.5441666666667,-121.534483333333,UnitedStates,California,NapaCounty,9,NA
GCVFEF,LavaCave,NA,34.9509333333333,-115.155983333333,UnitedStates,California,SanBernardinoCounty,92,NA
GCVRV4,MakeMineAWaterOnTheRocks,NA,33.7409333333333,-83.2777166666667,UnitedStates,Georgia,DouglasCounty,11,NA
GCVW3F,!$*SquirelCaveTree*$!,NA,33.6518833333333,-116.40455,UnitedStates,California,OrangeCounty,155,NA
GCVXY5,CaveTrail,NA,37.0456666666667,-93.3597833333333,UnitedStates,Kansas,CherokeeCounty,3,NA
GCVZ3Q,Pit-Stop(TotheBearCave_Ritz),NA,50.28725,-113.4683,Canada,Alberta,DivisionNo.15Canmore,33,NA
GCVZ9Q,ThePleasureWasMine!2006CITOEventCache,NA,29.8466666666667,-92.0532166666667,UnitedStates,Texas,JeffersonCounty,13,NA
GCVZHH,TheBearCave-North,NA,51.3916333333333,-113.9285,Canada,Alberta,DivisionNo.6Calgary,158,NA
GCW4AW,MakeMineWellDonePlease,NA,32.6179,-82.3169833333333,UnitedStates,Georgia,HoustonCounty,13,NA
GCW4EG,AtlasMineTestHole,NA,51.4015166666667,-111.40825,Canada,Alberta,DivisionNo.5Strathmore,277,NA
GCW4EJ,MurrayMineTestHole,NA,51.4196,-111.41665,Canada,Alberta,DivisionNo.5Strathmore,72,NA
GCW53D,JasperCave,NA,43.7375666666667,-102.131183333333,UnitedStates,SouthDakota,CusterCounty,47,NA
GCW6XV,PaliCave'slittleSister,NA,34.084,-117.431233333333,UnitedStates,California,LosAngelesCounty,14,NA
GCW70F,TheBearCave-South,NA,50.28555,-113.426016666667,Canada,Alberta,DivisionNo.15Canmore,56,NA
GCW9G4,SweetCacheO'Mine,NA,32.2147,-93.4408833333333,UnitedStates,Texas,PanolaCounty,53,NA
GCWAP5,YeCaveoftheDragon,NA,33.59135,-116.806316666667,UnitedStates,California,RiversideCounty,30,NA
GCWAWT,AtlasCoalMinePartOne,NA,51.33275,-111.5125,Canada,Alberta,DivisionNo.5Strathmore,15,NA
GCWAWW,AtlasCoalMinePartTwo,NA,51.3285,-111.519983333333,Canada,Alberta,DivisionNo.5Strathmore,59,NA
GCWBY4,TheCaveoftheWilaFairy,NA,34.2350833333333,-116.21095,UnitedStates,California,LosAngelesCounty,56,NA
GCWJJ5,HEADLIGHTCAVE@RefrigeratorHarbor,NA,48.1991833333333,-119.412483333333,UnitedStates,Washington,ChelanCounty,26,NA
GCWJMV,IsThatcherTroutorMine?,NA,45.2009666666667,-91.8760833333333,UnitedStates,Wisconsin,DunnCounty,51,NA
GCWQA5,OakleyCoalMine,NA,41.7543833333333,-109.4715,UnitedStates,Wyoming,LincolnCounty,25,NA
GCWT89,Mine#29BetterNow!!,NA,46.8582333333333,-123.887533333333,UnitedStates,Washington,GraysHarborCounty,39,NA
GCWT8H,Mine#30Haunted,NA,46.7084,-122.0151,UnitedStates,Washington,PacificCounty,257,NA
GCWT8Q,Mine#31Don'tForgetThePot,NA,46.70745,-122.033516666667,UnitedStates,Washington,PacificCounty,155,NA
GCWT9E,Mine#28UmmmGood!!,NA,46.9499833333333,-122.1,UnitedStates,Washington,GraysHarborCounty,16,NA
GCWWT1,TheBerryCreekCave,NA,30.7021666666667,-96.3158333333333,UnitedStates,Texas,WilliamsonCounty,136,NA
GCWWW2,MouthoftheCave,NA,38.2685,-120.713333333333,UnitedStates,California,SacramentoCounty,20,NA
GCWX3D,MarbleMine,NA,NA,NA,NA,NA,NA,NA,NA
GCWY1V,ICECAVE,NA,43.31125,-90.2195,UnitedStates,Iowa,WinneshiekCounty,26,NA
GCX2XK,FountainCaveRevisited,NA,44.9234166666667,-92.8772,UnitedStates,Minnesota,RamseyCounty,183,NA
GCX4FT,PikaCave,NA,50.9005,-113.216416666667,Canada,Alberta,DivisionNo.15Canmore,20,NA
GCX4JC,TheBearCave-Ritz,NA,50.2902833333333,-113.475583333333,Canada,Alberta,DivisionNo.15Canmore,41,NA
GCX5M2,BlowingCaveCache,NA,35.8766,-90.2279,UnitedStates,Arkansas,IndependenceCounty,11,NA
GCX5MQ,BlowingCaveBonusCache,NA,35.8754666666667,-90.2416,UnitedStates,Arkansas,IndependenceCounty,10,NA
GCX7ZN,Mine#32Sam'sPark,NA,46.9827333333333,-122.179616666667,UnitedStates,Washington,GraysHarborCounty,13,NA
GCXAKR,Mine#33BacktoSchool,NA,47.1154666666667,-122.22725,UnitedStates,Washington,GraysHarborCounty,61,NA
GCXAKZ,Mine#34BringtheDog!,NA,47.038,-122.131966666667,UnitedStates,Washington,GraysHarborCounty,24,NA
GCXC82,AbandonedMine,NA,49.9799333333333,-55.8017833333333,Canada,NewfoundlandandLabrador,DivisionNo.1AvalonPeninsula-St.John's,35,NA
GCXDJA,CaveofGhostWaters,NA,32.6255,-115.298266666667,UnitedStates,California,SanDiegoCounty,75,NA
GCXE3Z,DaveCave,NA,37.51895,-88.9714,UnitedStates,Illinois,JohnsonCounty,28,NA
GCXGT3,Mineisstiff!,NA,33.4736,-85.2135,UnitedStates,Alabama,JeffersonCounty,53,NA
GCXK3D,ThisLittleLightofMine...,NA,42.8598333333333,-105.671616666667,UnitedStates,Wyoming,NatronaCounty,86,NA
GCXM0G,PaintedCave,NA,34.5042833333333,-118.212416666667,UnitedStates,California,SantaBarbaraCounty,220,NA
GCXMET,CoolBreezeCave,NA,44.0652666666667,-102.23835,UnitedStates,SouthDakota,PenningtonCounty,27,NA
GCXNJA,Mine#35KeepClam,NA,46.7320666666667,-122.040666666667,UnitedStates,Washington,PacificCounty,210,NA
GCXNJP,Mine#37GottaB1There.,NA,46.7276333333333,-123.947466666667,UnitedStates,Washington,PacificCounty,306,NA
GCXPBJ,Mine#36AandC,NA,46.9812833333333,-122.616666666667,UnitedStates,Washington,GraysHarborCounty,25,NA
GCXRRG,LakeMichiganBluff's@CavePoint--DoorCounty,NA,44.9259833333333,-86.8193666666667,UnitedStates,Wisconsin,DoorCounty,40,NA
GCXWPM,TwinBluffsCave,NA,43.8857,-89.7775,UnitedStates,Wisconsin,JuneauCounty,189,NA
GCXWRY,HorseThieve'sCave,NA,NA,NA,NA,NA,NA,NA,NA
GCY01P,WinniePoohCave,NA,39.7454333333333,-74.3620666666667,UnitedStates,Delaware,NewCastleCounty,44,NA
GCY17H,SubwayCave,NA,40.6841333333333,-120.582933333333,UnitedStates,California,ShastaCounty,23,NA
GCY1BX,"Mine#38""PostIt""",NA,46.9738666666667,-122.09445,UnitedStates,Washington,GraysHarborCounty,43,NA
GCY20J,SidneyGoldMine,NA,41.1451666666667,-101.026016666667,UnitedStates,Nebraska,CheyenneCounty,410,NA
GCY4X8,IntheFaceofNature,NA,39.1436,-75.1675666666667,UnitedStates,Maryland,HowardCounty,117,NA
GCY5HE,"NorthLakes""Cave""PurpleCache",NA,33.2440666666667,-96.8483666666667,UnitedStates,Texas,DentonCounty,26,NA
GCY65B,TheTeamCaveCache,NA,33.1518833333333,-96.8777666666667,UnitedStates,Texas,DentonCounty,119,NA
GCY7W0,Mine'sBigger,NA,34.0459833333333,-83.4182666666667,UnitedStates,Georgia,CobbCounty,38,NA
GCY89H,TheRat'sCave,NA,40.3041333333333,-120.861583333333,UnitedStates,California,PlumasCounty,103,NA
GCYA1R,treecave,NA,32.5221333333333,-96.6724666666667,UnitedStates,Texas,JohnsonCounty,18,NA
GCYCAQ,OakForkCave,NA,33.9614833333333,-88.2770666666667,UnitedStates,Mississippi,YalobushaCounty,90,NA
GCYCTF,Mine#39ABigBirdSeenHere!,NA,47.0216,-122.083616666667,UnitedStates,Washington,GraysHarborCounty,195,NA
GCYCX5,Mine#40CountOnWho???,NA,46.9822166666667,-122.13335,UnitedStates,Washington,GraysHarborCounty,40,NA
GCYGXA,CavegoesCampingCrazy!,NA,33.1143333333333,-96.925,UnitedStates,Texas,DentonCounty,18,NA
GCYN50,TheBeastoftheMicroCave,NA,43.3928333333333,-86.1357833333333,UnitedStates,Wisconsin,OzaukeeCounty,59,NA
GCYQ93,Mine#41MyFirstTime,NA,46.7083333333333,-122.260916666667,UnitedStates,Washington,PacificCounty,226,NA
GCYQ9D,"Mine#42""LEFTON""",NA,46.67745,-122.329783333333,UnitedStates,Washington,PacificCounty,21,NA
GCYQWK,TheThinMintMine,NA,39.1099166666667,-76.90725,UnitedStates,Maryland,MontgomeryCounty,232,NA
GCYRY6,SundownorIndianCave?,NA,47.5163833333333,-122.460833333333,UnitedStates,Washington,GraysHarborCounty,8,NA
GCYWFE,TheCaveCache,NA,39.1258166666667,-99.1451666666667,UnitedStates,Kansas,LoganCounty,239,NA
GCYYR2,CaveParkMicroCache,NA,37.2754333333333,-96.8364333333333,UnitedStates,Kansas,SumnerCounty,57,NA
GCYZZM,WiskeyCave,NA,42.7097666666667,-101.017783333333,UnitedStates,Nebraska,DawesCounty,7,NA
GCZ0X4,CAVESPRINGSNUMBER1,NA,31.9926833333333,-93.5240333333333,UnitedStates,Texas,PanolaCounty,11,NA
GCZ3B0,"Mine#43""BigGooseEgg""",NA,46.9763666666667,-122.119983333333,UnitedStates,Washington,GraysHarborCounty,225,NA
GCZ42K,MontrealMine#3,NA,46.4279833333333,-89.7634166666667,UnitedStates,Wisconsin,IronCounty,176,NA
GCZ42X,MontrealMine#4,NA,46.4287166666667,-89.7706,UnitedStates,Wisconsin,IronCounty,74,NA
GCZ8AZ,EagleCave,NA,43.2437166666667,-89.4670166666667,UnitedStates,Wisconsin,RichlandCounty,13,NA
GCZFW5,oregonhousecave,NA,39.3583333333333,-120.731333333333,UnitedStates,California,YubaCounty,34,NA
GCZPF7,JewelCaveNationalMonument,NA,43.7296,-102.170583333333,UnitedStates,SouthDakota,CusterCounty,588,NA
GCZQ5H,WindCaveNationalPark,NA,43.5579333333333,-102.520566666667,UnitedStates,SouthDakota,CusterCounty,1108,NA
GCZW4F,"Mine#45""RATON""",NA,46.9346833333333,-122.272666666667,UnitedStates,Washington,GraysHarborCounty,128,NA
GCZW4P,"Mine#44""LooksFlatToMe""",NA,46.7299833333333,-123.9408,UnitedStates,Washington,PacificCounty,40,NA
GC1822C,DirectionstotheBatCave,NA,33.8119666666667,-77.3179333333333,UnitedStates,SouthCarolina,HorryCounty,49,NA
GC1C5,CaveIn,NA,41.7814,-121.347166666667,UnitedStates,California,SiskiyouCounty,158,NA
GC2412,CaveWithanIronDoor,NA,34.73145,-97.43145,UnitedStates,Oklahoma,ComancheCounty,536,NA
GC2A6,ShawneeParkGoldMine,NA,33.0457666666667,-95.3076666666667,UnitedStates,Texas,CollinCounty,42,NA
GC43D7,Dutton'sCaveCache,NA,42.9981333333333,-90.23175,UnitedStates,Iowa,FayetteCounty,15,NA
GC4C0W1,BadlandsBatCave,NA,47.5849333333333,-102.733966666667,UnitedStates,NorthDakota,McKenzieCounty,12,NA
