county,WNS_MAP_YR,WNS_STATUS
Orange-Indiana,2013-14,Absent
Orange-Indiana,2014-15,Absent
Orange-Indiana,2015-16,Absent
Orange-Indiana,2016-17,Absent
Orange-Indiana,2017-18,Absent
Orange-Indiana,2018-19,Absent
Orange-New York,2006-07,Absent
Orange-New York,2007-08,Absent
Orange-New York,2008-09,Absent
Orange-New York,2010-11,Absent
Orange-New York,2011-12,Absent
Orange-New York,2012-13,Absent
Orange-New York,2013-14,Absent
Orange-New York,2014-15,Absent
Orange-New York,2015-16,Absent
Orange-New York,2016-17,Absent
Orange-New York,2017-18,Absent
Orange-New York,2018-19,Absent
Orange-Vermont,2006-07,Absent
Orange-Vermont,2008-09,Absent
Orange-Vermont,2009-10,Absent
Orange-Vermont,2010-11,Absent
Orange-Vermont,2011-12,Absent
Orange-Vermont,2012-13,Absent
Orange-Vermont,2013-14,Absent
Orange-Vermont,2014-15,Absent
Orange-Vermont,2015-16,Absent
Orange-Vermont,2016-17,Absent
Orange-Vermont,2017-18,Absent
Orange-Vermont,2018-19,Absent
Oregon-Missouri,2006-07,Absent
Oregon-Missouri,2007-08,Absent
Oregon-Missouri,2008-09,Absent
Oregon-Missouri,2009-10,Absent
Oregon-Missouri,2010-11,Absent
Oregon-Missouri,2011-12,Absent
Oregon-Missouri,2012-13,Absent
Oregon-Missouri,2013-14,Absent
Oregon-Missouri,2015-16,Absent
Oregon-Missouri,2016-17,Absent
Oregon-Missouri,2017-18,Absent
Oregon-Missouri,2018-19,Absent
Ottawa-Oklahoma,2006-07,Absent
Ottawa-Oklahoma,2007-08,Absent
Ottawa-Oklahoma,2008-09,Absent
Ottawa-Oklahoma,2009-10,Absent
Ottawa-Oklahoma,2010-11,Absent
Ottawa-Oklahoma,2011-12,Absent
Ottawa-Oklahoma,2012-13,Absent
Ottawa-Oklahoma,2013-14,Absent
Ottawa-Oklahoma,2014-15,Absent
Ottawa-Oklahoma,2015-16,Absent
Ottawa-Oklahoma,2017-18,Absent
Ottawa-Oklahoma,2018-19,Absent
Overton-Tennessee,2006-07,Absent
Overton-Tennessee,2007-08,Absent
Overton-Tennessee,2008-09,Absent
Overton-Tennessee,2009-10,Absent
Overton-Tennessee,2010-11,Absent
Overton-Tennessee,2011-12,Absent
Overton-Tennessee,2013-14,Absent
Overton-Tennessee,2014-15,Absent
Overton-Tennessee,2015-16,Absent
Overton-Tennessee,2016-17,Absent
Overton-Tennessee,2017-18,Absent
Overton-Tennessee,2018-19,Absent
Oxford-Maine,2006-07,Absent
Oxford-Maine,2007-08,Absent
Oxford-Maine,2008-09,Absent
Oxford-Maine,2009-10,Absent
Oxford-Maine,2011-12,Absent
Oxford-Maine,2012-13,Absent
Oxford-Maine,2013-14,Absent
Oxford-Maine,2014-15,Absent
Oxford-Maine,2015-16,Absent
Oxford-Maine,2016-17,Absent
Oxford-Maine,2017-18,Absent
Oxford-Maine,2018-19,Absent
Ozark-Missouri,2006-07,Absent
Ozark-Missouri,2007-08,Absent
Ozark-Missouri,2008-09,Absent
Ozark-Missouri,2009-10,Absent
Ozark-Missouri,2010-11,Absent
Ozark-Missouri,2011-12,Absent
Ozark-Missouri,2012-13,Absent
Ozark-Missouri,2013-14,Absent
Ozark-Missouri,2015-16,Absent
Ozark-Missouri,2016-17,Absent
Ozark-Missouri,2017-18,Absent
Ozark-Missouri,2018-19,Absent
Paulding-Georgia,2006-07,Absent
Paulding-Georgia,2007-08,Absent
Paulding-Georgia,2008-09,Absent
Paulding-Georgia,2009-10,Absent
Paulding-Georgia,2010-11,Absent
Paulding-Georgia,2011-12,Absent
Paulding-Georgia,2012-13,Absent
Paulding-Georgia,2014-15,Absent
Paulding-Georgia,2015-16,Absent
Paulding-Georgia,2016-17,Absent
Paulding-Georgia,2017-18,Absent
Paulding-Georgia,2018-19,Absent
Peel Regional Municipality-Ontario,2006-07,Absent
Peel Regional Municipality-Ontario,2007-08,Absent
Peel Regional Municipality-Ontario,2008-09,Absent
Peel Regional Municipality-Ontario,2009-10,Absent
Peel Regional Municipality-Ontario,2011-12,Absent
Peel Regional Municipality-Ontario,2012-13,Absent
Peel Regional Municipality-Ontario,2013-14,Absent
Peel Regional Municipality-Ontario,2014-15,Absent
Peel Regional Municipality-Ontario,2015-16,Absent
Peel Regional Municipality-Ontario,2016-17,Absent
Peel Regional Municipality-Ontario,2017-18,Absent
Peel Regional Municipality-Ontario,2018-19,Absent
Pendleton-West Virginia,2006-07,Absent
Pendleton-West Virginia,2007-08,Absent
Pendleton-West Virginia,2009-10,Absent
Pendleton-West Virginia,2010-11,Absent
Pendleton-West Virginia,2011-12,Absent
Pendleton-West Virginia,2012-13,Absent
Pendleton-West Virginia,2013-14,Absent
Pendleton-West Virginia,2014-15,Absent
Pendleton-West Virginia,2015-16,Absent
Pendleton-West Virginia,2016-17,Absent
Pendleton-West Virginia,2017-18,Absent
Pendleton-West Virginia,2018-19,Absent
Pepin-Wisconsin,2006-07,Absent
Pepin-Wisconsin,2007-08,Absent
Pepin-Wisconsin,2008-09,Absent
Pepin-Wisconsin,2009-10,Absent
Pepin-Wisconsin,2010-11,Absent
Pepin-Wisconsin,2011-12,Absent
Pepin-Wisconsin,2012-13,Absent
Pepin-Wisconsin,2013-14,Absent
Pepin-Wisconsin,2014-15,Absent
Pepin-Wisconsin,2015-16,Absent
Pepin-Wisconsin,2016-17,Absent
Pepin-Wisconsin,2018-19,Absent
Perry-Missouri,2006-07,Absent
Perry-Missouri,2007-08,Absent
Perry-Missouri,2008-09,Absent
Perry-Missouri,2009-10,Absent
Perry-Missouri,2010-11,Absent
Perry-Missouri,2012-13,Absent
Perry-Missouri,2013-14,Absent
Perry-Missouri,2014-15,Absent
Perry-Missouri,2015-16,Absent
Perry-Missouri,2016-17,Absent
Perry-Missouri,2017-18,Absent
Perry-Missouri,2018-19,Absent
Perry-Tennessee,2006-07,Absent
Perry-Tennessee,2007-08,Absent
Perry-Tennessee,2008-09,Absent
Perry-Tennessee,2009-10,Absent
Perry-Tennessee,2010-11,Absent
Perry-Tennessee,2011-12,Absent
Perry-Tennessee,2013-14,Absent
Perry-Tennessee,2014-15,Absent
Perry-Tennessee,2015-16,Absent
Perry-Tennessee,2016-17,Absent
Perry-Tennessee,2017-18,Absent
Perry-Tennessee,2018-19,Absent
Peterborough-Ontario,2006-07,Absent
Peterborough-Ontario,2007-08,Absent
Peterborough-Ontario,2008-09,Absent
Peterborough-Ontario,2010-11,Absent
Peterborough-Ontario,2011-12,Absent
Peterborough-Ontario,2012-13,Absent
Peterborough-Ontario,2013-14,Absent
Peterborough-Ontario,2014-15,Absent
Peterborough-Ontario,2015-16,Absent
Peterborough-Ontario,2016-17,Absent
Peterborough-Ontario,2017-18,Absent
Peterborough-Ontario,2018-19,Absent
Phelps-Missouri,2006-07,Absent
Phelps-Missouri,2007-08,Absent
Phelps-Missouri,2008-09,Absent
Phelps-Missouri,2009-10,Absent
Phelps-Missouri,2010-11,Absent
Phelps-Missouri,2011-12,Absent
Phelps-Missouri,2012-13,Absent
Phelps-Missouri,2013-14,Absent
Phelps-Missouri,2015-16,Absent
Phelps-Missouri,2016-17,Absent
Phelps-Missouri,2017-18,Absent
Phelps-Missouri,2018-19,Absent
Pickens-Georgia,2006-07,Absent
Pickens-Georgia,2007-08,Absent
Pickens-Georgia,2008-09,Absent
Pickens-Georgia,2009-10,Absent
Pickens-Georgia,2010-11,Absent
Pickens-Georgia,2011-12,Absent
Pickens-Georgia,2012-13,Absent
Pickens-Georgia,2014-15,Absent
Pickens-Georgia,2015-16,Absent
Pickens-Georgia,2016-17,Absent
Pickens-Georgia,2017-18,Absent
Pickens-Georgia,2018-19,Absent
Pickens-South Carolina,2006-07,Absent
Pickens-South Carolina,2007-08,Absent
Pickens-South Carolina,2008-09,Absent
Pickens-South Carolina,2009-10,Absent
Pickens-South Carolina,2010-11,Absent
Pickens-South Carolina,2011-12,Absent
Pickens-South Carolina,2013-14,Absent
Pickens-South Carolina,2014-15,Absent
Pickens-South Carolina,2015-16,Absent
Pickens-South Carolina,2016-17,Absent
Pickens-South Carolina,2017-18,Absent
Pickens-South Carolina,2018-19,Absent
Pickett-Tennessee,2006-07,Absent
Pickett-Tennessee,2007-08,Absent
Pickett-Tennessee,2008-09,Absent
Pickett-Tennessee,2009-10,Absent
Pickett-Tennessee,2010-11,Absent
Pickett-Tennessee,2011-12,Absent
Pickett-Tennessee,2012-13,Absent
Pickett-Tennessee,2014-15,Absent
Pickett-Tennessee,2015-16,Absent
Pickett-Tennessee,2016-17,Absent
Pickett-Tennessee,2017-18,Absent
Pickett-Tennessee,2018-19,Absent
Pierce-Wisconsin,2006-07,Absent
Pierce-Wisconsin,2007-08,Absent
Pierce-Wisconsin,2008-09,Absent
Pierce-Wisconsin,2009-10,Absent
Pierce-Wisconsin,2010-11,Absent
Pierce-Wisconsin,2011-12,Absent
Pierce-Wisconsin,2012-13,Absent
Pierce-Wisconsin,2013-14,Absent
Pierce-Wisconsin,2014-15,Absent
Pierce-Wisconsin,2016-17,Absent
Pierce-Wisconsin,2017-18,Absent
Pierce-Wisconsin,2018-19,Absent
Pike-Illinois,2006-07,Absent
Pike-Illinois,2007-08,Absent
Pike-Illinois,2008-09,Absent
Pike-Illinois,2009-10,Absent
Pike-Illinois,2010-11,Absent
Pike-Illinois,2011-12,Absent
Pike-Illinois,2012-13,Absent
Pike-Illinois,2013-14,Absent
Pike-Illinois,2015-16,Absent
Pike-Illinois,2016-17,Absent
Pike-Illinois,2017-18,Absent
Pike-Illinois,2018-19,Absent
Pike-Missouri,2006-07,Absent
Pike-Missouri,2007-08,Absent
Pike-Missouri,2008-09,Absent
Pike-Missouri,2010-11,Absent
Pike-Missouri,2011-12,Absent
Pike-Missouri,2012-13,Absent
Pike-Missouri,2013-14,Absent
Pike-Missouri,2014-15,Absent
Pike-Missouri,2015-16,Absent
Pike-Missouri,2016-17,Absent
Pike-Missouri,2017-18,Absent
Pike-Missouri,2018-19,Absent
Pine-Minnesota,2006-07,Absent
Pine-Minnesota,2007-08,Absent
Pine-Minnesota,2008-09,Absent
Pine-Minnesota,2009-10,Absent
Pine-Minnesota,2010-11,Absent
Pine-Minnesota,2011-12,Absent
Pine-Minnesota,2012-13,Absent
Pine-Minnesota,2013-14,Absent
Pine-Minnesota,2014-15,Absent
Pine-Minnesota,2015-16,Absent
Pine-Minnesota,2017-18,Absent
Pine-Minnesota,2018-19,Absent
Piscataquis-Maine,2006-07,Absent
Piscataquis-Maine,2007-08,Absent
Piscataquis-Maine,2008-09,Absent
Piscataquis-Maine,2009-10,Absent
Piscataquis-Maine,2010-11,Absent
Piscataquis-Maine,2011-12,Absent
Piscataquis-Maine,2013-14,Absent
Piscataquis-Maine,2014-15,Absent
Piscataquis-Maine,2015-16,Absent
Piscataquis-Maine,2016-17,Absent
Piscataquis-Maine,2017-18,Absent
Piscataquis-Maine,2018-19,Absent
Pocahontas-West Virginia,2006-07,Absent
Pocahontas-West Virginia,2007-08,Absent
Pocahontas-West Virginia,2008-09,Absent
Pocahontas-West Virginia,2010-11,Absent
Pocahontas-West Virginia,2011-12,Absent
Pocahontas-West Virginia,2012-13,Absent
Pocahontas-West Virginia,2013-14,Absent
Pocahontas-West Virginia,2014-15,Absent
Pocahontas-West Virginia,2015-16,Absent
Pocahontas-West Virginia,2016-17,Absent
Pocahontas-West Virginia,2017-18,Absent
Pocahontas-West Virginia,2018-19,Absent
Polk-Arkansas,2006-07,Absent
Polk-Arkansas,2007-08,Absent
Polk-Arkansas,2008-09,Absent
Polk-Arkansas,2009-10,Absent
Polk-Arkansas,2010-11,Absent
Polk-Arkansas,2011-12,Absent
Polk-Arkansas,2012-13,Absent
Polk-Arkansas,2013-14,Absent
Polk-Arkansas,2015-16,Absent
Polk-Arkansas,2016-17,Absent
Polk-Arkansas,2017-18,Absent
Polk-Arkansas,2018-19,Absent
Polk-Georgia,2006-07,Absent
Polk-Georgia,2007-08,Absent
Polk-Georgia,2008-09,Absent
Polk-Georgia,2009-10,Absent
Polk-Georgia,2010-11,Absent
Polk-Georgia,2011-12,Absent
Polk-Georgia,2012-13,Absent
Polk-Georgia,2014-15,Absent
Polk-Georgia,2015-16,Absent
Polk-Georgia,2016-17,Absent
Polk-Georgia,2017-18,Absent
Polk-Georgia,2018-19,Absent
Polk-Tennessee,2006-07,Absent
Polk-Tennessee,2007-08,Absent
Polk-Tennessee,2008-09,Absent
Polk-Tennessee,2009-10,Absent
Polk-Tennessee,2010-11,Absent
Polk-Tennessee,2011-12,Absent
Polk-Tennessee,2012-13,Absent
Polk-Tennessee,2014-15,Absent
Polk-Tennessee,2015-16,Absent
Polk-Tennessee,2016-17,Absent
Polk-Tennessee,2017-18,Absent
Polk-Tennessee,2018-19,Absent
Polk-Wisconsin,2006-07,Absent
Polk-Wisconsin,2007-08,Absent
Polk-Wisconsin,2008-09,Absent
Polk-Wisconsin,2009-10,Absent
Polk-Wisconsin,2010-11,Absent
Polk-Wisconsin,2011-12,Absent
Polk-Wisconsin,2012-13,Absent
Polk-Wisconsin,2013-14,Absent
Polk-Wisconsin,2014-15,Absent
Polk-Wisconsin,2015-16,Absent
Polk-Wisconsin,2017-18,Absent
Polk-Wisconsin,2018-19,Absent
Pope-Illinois,2006-07,Absent
Pope-Illinois,2007-08,Absent
Pope-Illinois,2008-09,Absent
Pope-Illinois,2009-10,Absent
Pope-Illinois,2010-11,Absent
Pope-Illinois,2011-12,Absent
Pope-Illinois,2013-14,Absent
Pope-Illinois,2014-15,Absent
Pope-Illinois,2015-16,Absent
Pope-Illinois,2016-17,Absent
Pope-Illinois,2017-18,Absent
Pope-Illinois,2018-19,Absent
Portage-Ohio,2006-07,Absent
Portage-Ohio,2007-08,Absent
Portage-Ohio,2008-09,Absent
Portage-Ohio,2009-10,Absent
Portage-Ohio,2010-11,Absent
Portage-Ohio,2012-13,Absent
Portage-Ohio,2013-14,Absent
Portage-Ohio,2014-15,Absent
Portage-Ohio,2015-16,Absent
Portage-Ohio,2016-17,Absent
Portage-Ohio,2017-18,Absent
Portage-Ohio,2018-19,Absent
Pratt-Kansas,2006-07,Absent
Pratt-Kansas,2007-08,Absent
Pratt-Kansas,2008-09,Absent
Pratt-Kansas,2009-10,Absent
Pratt-Kansas,2010-11,Absent
Pratt-Kansas,2011-12,Absent
Pratt-Kansas,2012-13,Absent
Pratt-Kansas,2013-14,Absent
Pratt-Kansas,2014-15,Absent
Pratt-Kansas,2015-16,Absent
Pratt-Kansas,2016-17,Absent
Pratt-Kansas,2018-19,Absent
Preble-Ohio,2006-07,Absent
Preble-Ohio,2007-08,Absent
Preble-Ohio,2008-09,Absent
Preble-Ohio,2009-10,Absent
Preble-Ohio,2010-11,Absent
Preble-Ohio,2012-13,Absent
Preble-Ohio,2013-14,Absent
Preble-Ohio,2014-15,Absent
Preble-Ohio,2015-16,Absent
Preble-Ohio,2016-17,Absent
Preble-Ohio,2017-18,Absent
Preble-Ohio,2018-19,Absent
Preston-West Virginia,2006-07,Absent
Preston-West Virginia,2007-08,Absent
Preston-West Virginia,2008-09,Absent
Preston-West Virginia,2009-10,Absent
Preston-West Virginia,2010-11,Absent
Preston-West Virginia,2012-13,Absent
Preston-West Virginia,2013-14,Absent
Preston-West Virginia,2014-15,Absent
Preston-West Virginia,2015-16,Absent
Preston-West Virginia,2016-17,Absent
Preston-West Virginia,2017-18,Absent
Preston-West Virginia,2018-19,Absent
Prince-Prince Edward,2006-07,Absent
Prince-Prince Edward,2007-08,Absent
Prince-Prince Edward,2008-09,Absent
Prince-Prince Edward,2009-10,Absent
Prince-Prince Edward,2010-11,Absent
Prince-Prince Edward,2011-12,Absent
Prince-Prince Edward,2013-14,Absent
Prince-Prince Edward,2014-15,Absent
Prince-Prince Edward,2015-16,Absent
Prince-Prince Edward,2016-17,Absent
Prince-Prince Edward,2017-18,Absent
Prince-Prince Edward,2018-19,Absent
Pulaski-Kentucky,2006-07,Absent
Pulaski-Kentucky,2007-08,Absent
Pulaski-Kentucky,2008-09,Absent
Pulaski-Kentucky,2009-10,Absent
Pulaski-Kentucky,2010-11,Absent
Pulaski-Kentucky,2011-12,Absent
Pulaski-Kentucky,2013-14,Absent
Pulaski-Kentucky,2014-15,Absent
Pulaski-Kentucky,2015-16,Absent
Pulaski-Kentucky,2016-17,Absent
Pulaski-Kentucky,2017-18,Absent
Pulaski-Kentucky,2018-19,Absent
Pulaski-Missouri,2006-07,Absent
Pulaski-Missouri,2007-08,Absent
Pulaski-Missouri,2008-09,Absent
Pulaski-Missouri,2009-10,Absent
Pulaski-Missouri,2010-11,Absent
Pulaski-Missouri,2011-12,Absent
Pulaski-Missouri,2012-13,Absent
Pulaski-Missouri,2014-15,Absent
Pulaski-Missouri,2015-16,Absent
Pulaski-Missouri,2016-17,Absent
Pulaski-Missouri,2017-18,Absent
Pulaski-Missouri,2018-19,Absent
Pulaski-Virginia,2006-07,Absent
Pulaski-Virginia,2007-08,Absent
Pulaski-Virginia,2008-09,Absent
Pulaski-Virginia,2009-10,Absent
Pulaski-Virginia,2011-12,Absent
Pulaski-Virginia,2012-13,Absent
Pulaski-Virginia,2013-14,Absent
Pulaski-Virginia,2014-15,Absent
Pulaski-Virginia,2015-16,Absent
Pulaski-Virginia,2016-17,Absent
Pulaski-Virginia,2017-18,Absent
Pulaski-Virginia,2018-19,Absent
Putnam-New York,2006-07,Absent
Putnam-New York,2007-08,Absent
Putnam-New York,2009-10,Absent
Putnam-New York,2010-11,Absent
Putnam-New York,2011-12,Absent
Putnam-New York,2012-13,Absent
Putnam-New York,2013-14,Absent
Putnam-New York,2014-15,Absent
Putnam-New York,2015-16,Absent
Putnam-New York,2016-17,Absent
Putnam-New York,2017-18,Absent
Putnam-New York,2018-19,Absent
Putnam-Tennessee,2006-07,Absent
Putnam-Tennessee,2007-08,Absent
Putnam-Tennessee,2008-09,Absent
Putnam-Tennessee,2009-10,Absent
Putnam-Tennessee,2010-11,Absent
Putnam-Tennessee,2011-12,Absent
Putnam-Tennessee,2013-14,Absent
Putnam-Tennessee,2014-15,Absent
Putnam-Tennessee,2015-16,Absent
Putnam-Tennessee,2016-17,Absent
Putnam-Tennessee,2017-18,Absent
Putnam-Tennessee,2018-19,Absent
Queens-New Brunswick,2006-07,Absent
Queens-New Brunswick,2007-08,Absent
Queens-New Brunswick,2008-09,Absent
Queens-New Brunswick,2009-10,Absent
Queens-New Brunswick,2010-11,Absent
Queens-New Brunswick,2011-12,Absent
Queens-New Brunswick,2012-13,Absent
Queens-New Brunswick,2014-15,Absent
Queens-New Brunswick,2015-16,Absent
Queens-New Brunswick,2016-17,Absent
Queens-New Brunswick,2017-18,Absent
Queens-New Brunswick,2018-19,Absent
Queens-Prince Edward,2006-07,Absent
Queens-Prince Edward,2007-08,Absent
Queens-Prince Edward,2008-09,Absent
Queens-Prince Edward,2009-10,Absent
Queens-Prince Edward,2010-11,Absent
Queens-Prince Edward,2011-12,Absent
Queens-Prince Edward,2013-14,Absent
Queens-Prince Edward,2014-15,Absent
Queens-Prince Edward,2015-16,Absent
Queens-Prince Edward,2016-17,Absent
Queens-Prince Edward,2017-18,Absent
Queens-Prince Edward,2018-19,Absent
Rabun-Georgia,2006-07,Absent
Rabun-Georgia,2007-08,Absent
Rabun-Georgia,2008-09,Absent
Rabun-Georgia,2009-10,Absent
Rabun-Georgia,2010-11,Absent
Rabun-Georgia,2011-12,Absent
Rabun-Georgia,2012-13,Absent
Rabun-Georgia,2014-15,Absent
Rabun-Georgia,2015-16,Absent
Rabun-Georgia,2016-17,Absent
Rabun-Georgia,2017-18,Absent
Rabun-Georgia,2018-19,Absent
Rainy River District (PART 1 OF)-Ontario,2006-07,Absent
Rainy River District (PART 1 OF)-Ontario,2007-08,Absent
Rainy River District (PART 1 OF)-Ontario,2008-09,Absent
Rainy River District (PART 1 OF)-Ontario,2009-10,Absent
Rainy River District (PART 1 OF)-Ontario,2010-11,Absent
Rainy River District (PART 1 OF)-Ontario,2011-12,Absent
Rainy River District (PART 1 OF)-Ontario,2012-13,Absent
Rainy River District (PART 1 OF)-Ontario,2013-14,Absent
Rainy River District (PART 1 OF)-Ontario,2015-16,Absent
Rainy River District (PART 1 OF)-Ontario,2016-17,Absent
Rainy River District (PART 1 OF)-Ontario,2017-18,Absent
Rainy River District (PART 1 OF)-Ontario,2018-19,Absent
Ralls-Missouri,2006-07,Absent
Ralls-Missouri,2007-08,Absent
Ralls-Missouri,2008-09,Absent
Ralls-Missouri,2009-10,Absent
Ralls-Missouri,2010-11,Absent
Ralls-Missouri,2011-12,Absent
Ralls-Missouri,2012-13,Absent
Ralls-Missouri,2013-14,Absent
Ralls-Missouri,2015-16,Absent
Ralls-Missouri,2016-17,Absent
Ralls-Missouri,2017-18,Absent
Ralls-Missouri,2018-19,Absent
Ramsey-Minnesota,2006-07,Absent
Ramsey-Minnesota,2007-08,Absent
Ramsey-Minnesota,2008-09,Absent
Ramsey-Minnesota,2009-10,Absent
Ramsey-Minnesota,2010-11,Absent
Ramsey-Minnesota,2011-12,Absent
Ramsey-Minnesota,2012-13,Absent
Ramsey-Minnesota,2013-14,Absent
Ramsey-Minnesota,2014-15,Absent
Ramsey-Minnesota,2015-16,Absent
Ramsey-Minnesota,2017-18,Absent
Ramsey-Minnesota,2018-19,Absent
Randolph-West Virginia,2006-07,Absent
Randolph-West Virginia,2007-08,Absent
Randolph-West Virginia,2008-09,Absent
Randolph-West Virginia,2009-10,Absent
Randolph-West Virginia,2011-12,Absent
Randolph-West Virginia,2012-13,Absent
Randolph-West Virginia,2013-14,Absent
Randolph-West Virginia,2014-15,Absent
Randolph-West Virginia,2015-16,Absent
Randolph-West Virginia,2016-17,Absent
Randolph-West Virginia,2017-18,Absent
Randolph-West Virginia,2018-19,Absent
Renfrew-Ontario,2006-07,Absent
Renfrew-Ontario,2007-08,Absent
Renfrew-Ontario,2008-09,Absent
Renfrew-Ontario,2010-11,Absent
Renfrew-Ontario,2011-12,Absent
Renfrew-Ontario,2012-13,Absent
Renfrew-Ontario,2013-14,Absent
Renfrew-Ontario,2014-15,Absent
Renfrew-Ontario,2015-16,Absent
Renfrew-Ontario,2016-17,Absent
Renfrew-Ontario,2017-18,Absent
Renfrew-Ontario,2018-19,Absent
Restigouche-New Brunswick,2006-07,Absent
Restigouche-New Brunswick,2007-08,Absent
Restigouche-New Brunswick,2008-09,Absent
Restigouche-New Brunswick,2009-10,Absent
Restigouche-New Brunswick,2010-11,Absent
Restigouche-New Brunswick,2011-12,Absent
Restigouche-New Brunswick,2012-13,Absent
Restigouche-New Brunswick,2013-14,Absent
Restigouche-New Brunswick,2015-16,Absent
Restigouche-New Brunswick,2016-17,Absent
Restigouche-New Brunswick,2017-18,Absent
Restigouche-New Brunswick,2018-19,Absent
Richland-South Carolina,2006-07,Absent
Richland-South Carolina,2007-08,Absent
Richland-South Carolina,2008-09,Absent
Richland-South Carolina,2009-10,Absent
Richland-South Carolina,2010-11,Absent
Richland-South Carolina,2011-12,Absent
Richland-South Carolina,2012-13,Absent
Richland-South Carolina,2014-15,Absent
Richland-South Carolina,2015-16,Absent
Richland-South Carolina,2016-17,Absent
Richland-South Carolina,2017-18,Absent
Richland-South Carolina,2018-19,Absent
Richland-Wisconsin,2006-07,Absent
Richland-Wisconsin,2007-08,Absent
Richland-Wisconsin,2008-09,Absent
Richland-Wisconsin,2009-10,Absent
Richland-Wisconsin,2010-11,Absent
Richland-Wisconsin,2011-12,Absent
Richland-Wisconsin,2012-13,Absent
Richland-Wisconsin,2013-14,Absent
Richland-Wisconsin,2015-16,Absent
Richland-Wisconsin,2016-17,Absent
Richland-Wisconsin,2017-18,Absent
Richland-Wisconsin,2018-19,Absent
Richmond-Nova Scotia,2006-07,Absent
Richmond-Nova Scotia,2007-08,Absent
Richmond-Nova Scotia,2008-09,Absent
Richmond-Nova Scotia,2009-10,Absent
Richmond-Nova Scotia,2010-11,Absent
Richmond-Nova Scotia,2011-12,Absent
Richmond-Nova Scotia,2012-13,Absent
Richmond-Nova Scotia,2014-15,Absent
Richmond-Nova Scotia,2015-16,Absent
Richmond-Nova Scotia,2016-17,Absent
Richmond-Nova Scotia,2017-18,Absent
Richmond-Nova Scotia,2018-19,Absent
Roane-Tennessee,2006-07,Absent
Roane-Tennessee,2007-08,Absent
Roane-Tennessee,2008-09,Absent
Roane-Tennessee,2009-10,Absent
Roane-Tennessee,2010-11,Absent
Roane-Tennessee,2011-12,Absent
Roane-Tennessee,2012-13,Absent
Roane-Tennessee,2014-15,Absent
Roane-Tennessee,2015-16,Absent
Roane-Tennessee,2016-17,Absent
Roane-Tennessee,2017-18,Absent
Roane-Tennessee,2018-19,Absent
Roanoke-Virginia,2006-07,Absent
Roanoke-Virginia,2007-08,Absent
Roanoke-Virginia,2008-09,Absent
Roanoke-Virginia,2009-10,Absent
Roanoke-Virginia,2011-12,Absent
Roanoke-Virginia,2012-13,Absent
Roanoke-Virginia,2013-14,Absent
Roanoke-Virginia,2014-15,Absent
Roanoke-Virginia,2015-16,Absent
Roanoke-Virginia,2016-17,Absent
Roanoke-Virginia,2017-18,Absent
Roanoke-Virginia,2018-19,Absent
Robertson-Tennessee,2006-07,Absent
Robertson-Tennessee,2007-08,Absent
