GC,title,nospace,url,lat,lon,country,province/state,county,numfinds
GC7TVEY,035 (E) C.T. (v.2) Island Spur,035-e-ct-v2-island-spur,https://www.geocaching.com/geocache/GC7TVEY_035-e-ct-v2-island-spur,N 46° 09.279,W 062° 48.327,Canada,Prince Edward Island,Queens (Prince Edward Island),11
GC7TVEZ,035 (F) C.T. (v.2) Island Spur,035-f-ct-v2-island-spur,https://www.geocaching.com/geocache/GC7TVEZ_035-f-ct-v2-island-spur,N 46° 09.356,W 062° 48.490,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7TVF5,035 (G) C.T. (v.2) Island Spur,035-g-ct-v2-island-spur,https://www.geocaching.com/geocache/GC7TVF5_035-g-ct-v2-island-spur,N 46° 09.420,W 062° 48.601,Canada,Prince Edward Island,Queens (Prince Edward Island),16
GC7TVFB,035 (H) C.T. (v.2) Island Spur (TB),035-h-ct-v2-island-spur-tb,https://www.geocaching.com/geocache/GC7TVFB_035-h-ct-v2-island-spur-tb,N 46° 09.473,W 062° 48.717,Canada,Prince Edward Island,Queens (Prince Edward Island),17
GC7TVFF,040 (A) C.T. (v.2) Island Spur,040-a-ct-v2-island-spur,https://www.geocaching.com/geocache/GC7TVFF_040-a-ct-v2-island-spur,N 46° 10.075,W 062° 48.656,Canada,Prince Edward Island,Queens (Prince Edward Island),14
GC7V964,Eben & Esther,eben-esther,https://www.geocaching.com/geocache/GC7V964_eben-esther,N 46° 25.460,W 063° 19.658,Canada,Prince Edward Island,Queens (Prince Edward Island),19
GC7VKX9,#100 Kudos! TOUT FINIS,100-kudos-tout-finis,https://www.geocaching.com/geocache/GC7VKX9_100-kudos-tout-finis,N 46° 08.112,W 063° 13.643,Canada,Prince Edward Island,Queens (Prince Edward Island),3
GC7VXVT,"""Olewaif"" - Island ""Guy Power"" Series",olewaif-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXVT_olewaif-island-guy-power-series,N 46° 31.029,W 063° 34.602,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXWT,"""Dryland Sailor"" - Island ""Guy Power"" Series",dryland-sailor-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXWT_dryland-sailor-island-guy-power-series,N 46° 31.145,W 063° 34.658,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXX3,"""Kenbug"" - Island ""Guy Power"" Series",kenbug-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXX3_kenbug-island-guy-power-series,N 46° 31.236,W 063° 34.691,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXX8,"""Bopi"" - Island ""Guy Power"" Series",bopi-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXX8_bopi-island-guy-power-series,N 46° 31.325,W 063° 34.721,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXXB,"""Flipup"" - Island ""Guy Power"" Series",flipup-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXXB_flipup-island-guy-power-series,N 46° 31.440,W 063° 34.769,Canada,Prince Edward Island,Queens (Prince Edward Island),14
GC7VXXF,"""Boston Brewins"" - Island ""Guy Power"" Series",boston-brewins-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXXF_boston-brewins-island-guy-power-series,N 46° 31.531,W 063° 34.824,Canada,Prince Edward Island,Queens (Prince Edward Island),14
GC7VXXT,"""pea0001"" - Island ""Guy Power"" Series",pea0001-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXXT_pea0001-island-guy-power-series,N 46° 31.638,W 063° 34.879,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXXY,"""Goldie18"" - Island ""Guy Power"" Series",goldie18-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXXY_goldie18-island-guy-power-series,N 46° 31.752,W 063° 34.905,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXY2,"""Mega Cache"" - Island ""Guy Power"" Series",mega-cache-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXY2_mega-cache-island-guy-power-series,N 46° 31.858,W 063° 34.975,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXY7,"""Callbecks"" - Island ""Guy Power"" Series",callbecks-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXY7_callbecks-island-guy-power-series,N 46° 31.954,W 063° 34.982,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXY9,"""Sandini"" - Island ""Guy Power"" Series",sandini-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXY9_sandini-island-guy-power-series,N 46° 32.050,W 063° 35.044,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXYD,"""LMB41"" - Island ""Guy Power"" Series",lmb41-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXYD_lmb41-island-guy-power-series,N 46° 32.179,W 063° 35.092,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7VXYK,"""Bob Belcher"" - Island ""Guy Power"" Series",bob-belcher-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXYK_bob-belcher-island-guy-power-series,N 46° 31.883,W 063° 35.866,Canada,Prince Edward Island,Queens (Prince Edward Island),9
GC7VXYQ,"""El Nimrod"" - Island ""Guy Power"" Series",el-nimrod-island-guy-power-series,https://www.geocaching.com/geocache/GC7VXYQ_el-nimrod-island-guy-power-series,N 46° 32.500,W 063° 36.500,Canada,Prince Edward Island,Queens (Prince Edward Island),7
GC7VYM1,"""Glooskap"" - Island ""Guy Power"" Series",glooskap-island-guy-power-series,https://www.geocaching.com/geocache/GC7VYM1_glooskap-island-guy-power-series,N 46° 31.718,W 063° 35.807,Canada,Prince Edward Island,Queens (Prince Edward Island),9
GC7W8MQ,Blue Heron View,blue-heron-view,https://www.geocaching.com/geocache/GC7W8MQ_blue-heron-view,N 46° 24.760,W 063° 14.755,Canada,Prince Edward Island,Queens (Prince Edward Island),23
GC7W8MV,Hanging around the Golf Course,hanging-around-the-golf-course,https://www.geocaching.com/geocache/GC7W8MV_hanging-around-the-golf-course,N 46° 25.022,W 063° 14.848,Canada,Prince Edward Island,Queens (Prince Edward Island),19
GC7X3ZE,Haslam Founder's Stone,haslam-founders-stone,https://www.geocaching.com/geocache/GC7X3ZE_haslam-founders-stone,N 46° 23.406,W 063° 31.390,Canada,Prince Edward Island,Queens (Prince Edward Island),22
GC7X86G,035 (A) C.T. (v.2) Island Spur,035-a-ct-v2-island-spur,https://www.geocaching.com/geocache/GC7X86G_035-a-ct-v2-island-spur,N 46° 08.881,W 062° 47.902,Canada,Prince Edward Island,Queens (Prince Edward Island),12
GC7YCN5,Resting in Springfield,resting-in-springfield,https://www.geocaching.com/geocache/GC7YCN5_resting-in-springfield,N 46° 24.091,W 063° 32.820,Canada,Prince Edward Island,Queens (Prince Edward Island),16
GC7YCNG,One 'S'more for the Graham cachers,one-smore-for-the-graham-cachers,https://www.geocaching.com/geocache/GC7YCNG_one-smore-for-the-graham-cachers,N 46° 24.240,W 063° 32.747,Canada,Prince Edward Island,Queens (Prince Edward Island),13
GC7YGJN,Now A-' Piering ' in North Rustico,now-a-piering-in-north-rustico,https://www.geocaching.com/geocache/GC7YGJN_now-a-piering-in-north-rustico,N 46° 27.428,W 063° 17.423,Canada,Prince Edward Island,Queens (Prince Edward Island),13
GC7YJ2J,#1 North Rustico Boardwalk,1-north-rustico-boardwalk,https://www.geocaching.com/geocache/GC7YJ2J_1-north-rustico-boardwalk,N 46° 27.427,W 063° 18.457,Canada,Prince Edward Island,Queens (Prince Edward Island),20
GC7YJ3K,# 2 North Rustico Boardwalk,-2-north-rustico-boardwalk,https://www.geocaching.com/geocache/GC7YJ3K_-2-north-rustico-boardwalk,N 46° 27.427,W 063° 18.323,Canada,Prince Edward Island,Queens (Prince Edward Island),34
GC7YJ3V,# 3 North Rustico Boardwalk,-3-north-rustico-boardwalk,https://www.geocaching.com/geocache/GC7YJ3V_-3-north-rustico-boardwalk,N 46° 27.436,W 063° 18.186,Canada,Prince Edward Island,Queens (Prince Edward Island),27
GC7YJ6Q,# 4 North Rustico Boardwalk,-4-north-rustico-boardwalk,https://www.geocaching.com/geocache/GC7YJ6Q_-4-north-rustico-boardwalk,N 46° 27.451,W 063° 18.047,Canada,Prince Edward Island,Queens (Prince Edward Island),23
GC7YJ71,# 6 North Rustico Boardwalk,-6-north-rustico-boardwalk,https://www.geocaching.com/geocache/GC7YJ71_-6-north-rustico-boardwalk,N 46° 27.448,W 063° 17.734,Canada,Prince Edward Island,Queens (Prince Edward Island),22
GC7YW9Z,"""zipthelip"" -- Island ""Guy Power"" Series",zipthelip-island-guy-power-series,https://www.geocaching.com/geocache/GC7YW9Z_zipthelip-island-guy-power-series,N 46° 32.254,W 063° 35.604,Canada,Prince Edward Island,Queens (Prince Edward Island),10
GC7YWCF,"""Geowhacker"" - Island ""Girl & Guy Power"" Series'",geowhacker-island-girl-guy-power-series,https://www.geocaching.com/geocache/GC7YWCF_geowhacker-island-girl-guy-power-series,N 46° 30.932,W 063° 34.565,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC7YXAB,FF2018: Deadman's Chest,ff2018-deadmans-chest,https://www.geocaching.com/geocache/GC7YXAB_ff2018-deadmans-chest,N 46° 15.576,W 063° 11.313,Canada,Prince Edward Island,Queens (Prince Edward Island),16
GC7YXK8,Plane Watching,plane-watching,https://www.geocaching.com/geocache/GC7YXK8_plane-watching,N 46° 17.849,W 063° 07.684,Canada,Prince Edward Island,Queens (Prince Edward Island),10
GC7ZPFJ,Cameron Corner,cameron-corner,https://www.geocaching.com/geocache/GC7ZPFJ_cameron-corner,N 46° 12.443,W 063° 17.949,Canada,Prince Edward Island,Queens (Prince Edward Island),8
GC813PX,To The Old Town ?,to-the-old-town-,https://www.geocaching.com/geocache/GC813PX_to-the-old-town-,N 46° 15.001,W 063° 30.519,Canada,Prince Edward Island,Queens (Prince Edward Island),11
GC813XV,Gateway To The Path,gateway-to-the-path,https://www.geocaching.com/geocache/GC813XV_gateway-to-the-path,N 46° 14.245,W 063° 29.900,Canada,Prince Edward Island,Queens (Prince Edward Island),9
GC81GPT,Island Geo-Breakfast Club (April 2019),island-geobreakfast-club-april-2019,https://www.geocaching.com/geocache/GC81GPT_island-geobreakfast-club-april-2019,N 46° 21.726,W 063° 24.566,Canada,Prince Edward Island,Queens (Prince Edward Island),15
GC81HFH,Island Geocachers Breakfast Club - January 2019,island-geocachers-breakfast-club-january-2019,https://www.geocaching.com/geocache/GC81HFH_island-geocachers-breakfast-club-january-2019,N 46° 11.919,W 063° 25.066,Canada,Prince Edward Island,Queens (Prince Edward Island),21
GC82KNT,YYG,yyg,https://www.geocaching.com/geocache/GC82KNT_yyg,N 46° 17.365,W 063° 07.876,Canada,Prince Edward Island,Queens (Prince Edward Island),14
GC82Z4K,#6 BBBQ: Bogside Brewery (Cache) Event,6-bbbq-bogside-brewery-cache-event,https://www.geocaching.com/geocache/GC82Z4K_6-bbbq-bogside-brewery-cache-event,N 46° 09.991,W 062° 38.858,Canada,Prince Edward Island,Kings (Prince Edward Island),0
GC836C3,AR_Charlottetown's First,archarlottetowns-first,https://www.geocaching.com/geocache/GC836C3_archarlottetowns-first,N 46° 15.500,W 063° 06.825,Canada,Prince Edward Island,Queens (Prince Edward Island),4
GC83K0E,Island Geo-Breakfast Club - March 2019,island-geobreakfast-club-march-2019,https://www.geocaching.com/geocache/GC83K0E_island-geobreakfast-club-march-2019,N 46° 11.919,W 063° 25.066,Canada,Prince Edward Island,Queens (Prince Edward Island),16
GC84FEZ,Blue Goose Hunting Over There!,blue-goose-hunting-over-there,https://www.geocaching.com/geocache/GC84FEZ_blue-goose-hunting-over-there,N 46° 12.030,W 063° 24.968,Canada,Prince Edward Island,Queens (Prince Edward Island),12
GC84FF7,Stop for the Damn School Bus !,stop-for-the-damn-school-bus-,https://www.geocaching.com/geocache/GC84FF7_stop-for-the-damn-school-bus-,N 46° 12.400,W 063° 25.137,Canada,Prince Edward Island,Queens (Prince Edward Island),10
GC8554G,"#5 BBBQ: ""Gettin' Down on Upstreet"" (Cache) Event",5-bbbq-gettin-down-on-upstreet-cache-event,https://www.geocaching.com/geocache/GC8554G_5-bbbq-gettin-down-on-upstreet-cache-event,N 46° 14.785,W 063° 07.934,Canada,Prince Edward Island,Queens (Prince Edward Island),0
GC85GRN,Crosswalk Ahead,crosswalk-ahead,https://www.geocaching.com/geocache/GC85GRN_crosswalk-ahead,N 46° 07.553,W 062° 28.068,Canada,Prince Edward Island,Kings (Prince Edward Island),9
GC85NWQ,"Sand, Surf & Rocks",sand-surf-rocks,https://www.geocaching.com/geocache/GC85NWQ_sand-surf-rocks,N 46° 27.802,W 063° 17.961,Canada,Prince Edward Island,Queens (Prince Edward Island),14
GC85PR3,The Old Cavendish Baptist Church,the-old-cavendish-baptist-church,https://www.geocaching.com/geocache/GC85PR3_the-old-cavendish-baptist-church,N 46° 29.338,W 063° 23.665,Canada,Prince Edward Island,Queens (Prince Edward Island),22
GC86WK3,Island Geo-Breakfast Club : May 2019,island-geobreakfast-club-may-2019,https://www.geocaching.com/geocache/GC86WK3_island-geobreakfast-club-may-2019,N 46° 11.919,W 063° 25.066,Canada,Prince Edward Island,Queens (Prince Edward Island),10
GC87NP6,Island Geo-Breakfast Club ( June 2019 ),island-geobreakfast-club--june-2019-,https://www.geocaching.com/geocache/GC87NP6_island-geobreakfast-club--june-2019-,N 46° 21.726,W 063° 24.566,Canada,Prince Edward Island,Queens (Prince Edward Island),17
GC88CYP,Phantom Bell Ringers at The Kirk of St. James,phantom-bell-ringers-at-the-kirk-of-st-james,https://www.geocaching.com/geocache/GC88CYP_phantom-bell-ringers-at-the-kirk-of-st-james,N 46° 14.107,W 063° 07.927,Canada,Prince Edward Island,Queens (Prince Edward Island),22
GC88EWE,#80 FITG (Millvale Road),80-fitg-millvale-road,https://www.geocaching.com/geocache/GC88EWE_80-fitg-millvale-road,N 46° 24.002,W 063° 26.712,Canada,Prince Edward Island,Queens (Prince Edward Island),8
GC88FPT,July 19th: Odd Day Oddities. I'm A Little Teapot,july-19th-odd-day-oddities-im-a-little-teapot,https://www.geocaching.com/geocache/GC88FPT_july-19th-odd-day-oddities-im-a-little-teapot,N 46° 13.363,W 063° 19.428,Canada,Prince Edward Island,Queens (Prince Edward Island),0
GC88KH0,Robinsons Island Geocache Challenge,robinsons-island-geocache-challenge,https://www.geocaching.com/geocache/GC88KH0_robinsons-island-geocache-challenge,N 46° 26.209,W 063° 14.651,Canada,Prince Edward Island,Queens (Prince Edward Island),4
GC89FQ1,"Cache Canada, cache PEI, cache this morning",cache-canada-cache-pei-cache-this-morning,https://www.geocaching.com/geocache/GC89FQ1_cache-canada-cache-pei-cache-this-morning,N 46° 13.898,W 063° 07.247,Canada,Prince Edward Island,Queens (Prince Edward Island),7
GC89R0F,Guarding Rustico's Seniors,guarding-rusticos-seniors,https://www.geocaching.com/geocache/GC89R0F_guarding-rusticos-seniors,N 46° 25.202,W 063° 17.197,Canada,Prince Edward Island,Queens (Prince Edward Island),10
GC8A9NH,Another PEI Summer Vacation,another-pei-summer-vacation,https://www.geocaching.com/geocache/GC8A9NH_another-pei-summer-vacation,N 46° 24.123,W 063° 11.599,Canada,Prince Edward Island,Queens (Prince Edward Island),0
GC8AE1X,Souris Beach a Sand Spit,souris-beach-a-sand-spit,https://www.geocaching.com/geocache/GC8AE1X_souris-beach-a-sand-spit,N 46° 21.389,W 062° 15.982,Canada,Prince Edward Island,Kings (Prince Edward Island),0
GC8AKRW,Panmure Island Tombolo,panmure-island-tombolo,https://www.geocaching.com/geocache/GC8AKRW_panmure-island-tombolo,N 46° 07.362,W 062° 28.011,Canada,Prince Edward Island,Kings (Prince Edward Island),1
GCE1C,The Lookout: first ever cache in Newfoundland,the-lookout-first-ever-cache-in-newfoundland,https://www.geocaching.com/geocache/GCE1C_the-lookout-first-ever-cache-in-newfoundland,N 47° 37.070,W 052° 39.260,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,280
GC497C,Newfoundland's Finest,newfoundlands-finest,https://www.geocaching.com/geocache/GC497C_newfoundlands-finest,N 47° 34.181,W 059° 08.049,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,0
GC57E3,The Southside,the-southside,https://www.geocaching.com/geocache/GC57E3_the-southside,N 47° 32.980,W 052° 41.549,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,60
GC5CC1,Water Tower,water-tower,https://www.geocaching.com/geocache/GC5CC1_water-tower,N 47° 30.478,W 052° 49.991,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,26
GC6C0A,First Post - St John's,first-post-st-johns,https://www.geocaching.com/geocache/GC6C0A_first-post-st-johns,N 47° 34.941,W 052° 43.473,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,481
GC6FF9,Newfoundland's First Multi-Cache,newfoundlands-first-multicache,https://www.geocaching.com/geocache/GC6FF9_newfoundlands-first-multicache,N 47° 35.001,W 052° 45.261,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,106
GC7B55,Cold War Crazy,cold-war-crazy,https://www.geocaching.com/geocache/GC7B55_cold-war-crazy,N 47° 38.801,W 052° 39.689,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,40
GC8924,Colony of Avalon,colony-of-avalon,https://www.geocaching.com/geocache/GC8924_colony-of-avalon,N 47° 01.012,W 052° 51.560,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,234
GC8969,Pinetree Line 2 - Breadcorn,pinetree-line-2-breadcorn,https://www.geocaching.com/geocache/GC8969_pinetree-line-2-breadcorn,N 47° 38.296,W 052° 40.054,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,157
GCAB63,Witch's Foot Cache,witchs-foot-cache,https://www.geocaching.com/geocache/GCAB63_witchs-foot-cache,N 49° 44.251,W 054° 09.458,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,134
GCB17C,WarZone,warzone,https://www.geocaching.com/geocache/GCB17C_warzone,N 47° 34.196,W 052° 41.022,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,1160
GCEE24,Cape Spear Light,cape-spear-light,https://www.geocaching.com/geocache/GCEE24_cape-spear-light,N 47° 31.284,W 052° 37.319,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,1158
GCGBBJ,Bonavista Light,bonavista-light,https://www.geocaching.com/geocache/GCGBBJ_bonavista-light,N 48° 42.097,W 053° 05.206,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,623
GCGE2X,King's Point Newfoundland,kings-point-newfoundland,https://www.geocaching.com/geocache/GCGE2X_kings-point-newfoundland,N 49° 35.030,W 056° 12.802,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,6
GCGEJ5,Cow Head Amphitheatre,cow-head-amphitheatre,https://www.geocaching.com/geocache/GCGEJ5_cow-head-amphitheatre,N 49° 55.225,W 057° 49.223,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,329
GCGGEE,Lobster Cove Head - ITB-1,lobster-cove-head-itb1,https://www.geocaching.com/geocache/GCGGEE_lobster-cove-head-itb1,N 49° 36.172,W 057° 57.372,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,893
GCGKBE,Squid Jiggers' Trail,squid-jiggers-trail,https://www.geocaching.com/geocache/GCGKBE_squid-jiggers-trail,N 49° 40.868,W 054° 25.157,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,7
GCGZQ8,Farewell Cache - ITB 2,farewell-cache-itb-2,https://www.geocaching.com/geocache/GCGZQ8_farewell-cache-itb-2,N 49° 33.470,W 054° 28.634,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,115
GCHFK3,Northern Pond R,northern-pond-r,https://www.geocaching.com/geocache/GCHFK3_northern-pond-r,N 47° 27.390,W 052° 54.025,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,42
GCJG7F,"Ferry Dock, Little Bay Islands",ferry-dock-little-bay-islands,https://www.geocaching.com/geocache/GCJG7F_ferry-dock-little-bay-islands,N 49° 37.967,W 055° 48.613,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,9
GCJHFC,Bowater,bowater,https://www.geocaching.com/geocache/GCJHFC_bowater,N 51° 09.690,W 055° 59.460,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,61
GCJP6N,Newfoundland Travel Bug Inn,newfoundland-travel-bug-inn,https://www.geocaching.com/geocache/GCJP6N_newfoundland-travel-bug-inn,N 47° 36.877,W 052° 47.976,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,21
GCK1WW,Boyles Hill Scenic View,boyles-hill-scenic-view,https://www.geocaching.com/geocache/GCK1WW_boyles-hill-scenic-view,N 49° 29.981,W 056° 04.335,Canada,Newfoundland and Labrador,Division No. 1 Avalon Peninsula-St. John's,73
